기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 홍천
기간 : 20200120~20210331

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2020-04-28,212,12.1,1.8,21.2
2020-04-29,212,14.2,5.2,22.5
2020-04-30,212,16.1,4.4,24.8
2020-05-01,212,20.6,13,28.3
2020-05-02,212,19.3,16.5,22.9
2020-05-03,212,19.6,15.3,25.4
2020-05-04,212,20.6,15,28.3
2020-05-05,212,15.6,11,20.7
2020-05-06,212,17.4,8.9,27.4
2020-05-07,212,17.6,7.8,26.3
2020-05-08,212,18.4,10.3,28.2
2020-05-09,212,14.3,12.2,16
2020-05-10,212,14.8,12.7,17.9
2020-05-11,212,16.3,11.1,23.1
2020-05-12,212,13.5,9.3,19.1
2020-05-13,212,14.4,6.6,23.2
2020-05-14,212,16.8,7.2,25.8
2020-05-15,212,14.5,13.2,16.6
2020-05-16,212,17.3,13.8,22.3
2020-05-17,212,20.8,16,26.6
2020-05-18,212,19.3,15.1,27.8
2020-05-19,212,11.6,7.2,15.4
2020-05-20,212,11.5,6.3,16.5
2020-05-21,212,15,7.1,22
2020-05-22,212,16.9,11.5,22.4
2020-05-23,212,18.8,13.6,25.4
2020-05-24,212,18.7,14.8,23.4
2020-05-25,212,16.4,13,20.8
2020-05-26,212,17.1,13.4,24.7
2020-05-27,212,17.2,10.7,25
2020-05-28,212,17.2,11.4,24.1
2020-05-29,212,19.3,10.8,27.7
2020-05-30,212,20.7,11.9,29.8
2020-05-31,212,21.1,13.1,28.1
2020-06-01,212,20.3,14.7,25.7
2020-06-02,212,17.1,12.3,22.6
2020-06-03,212,22.3,16.6,28.3
2020-06-04,212,23.5,16.9,29.7
2020-06-05,212,23,17.5,29.7
2020-06-06,212,23.7,16.7,30.6
2020-06-07,212,23.2,18.4,29
2020-06-08,212,24.8,17.8,32.3
2020-06-09,212,26,18.5,34.1
2020-06-10,212,25.3,19.5,32.8
2020-06-11,212,25.5,21,32
2020-06-12,212,23.5,18.7,28.5
2020-06-13,212,25.9,18.4,33.2
2020-06-14,212,24.5,21.3,29.2
2020-06-15,212,22.5,16.6,29.6
2020-06-16,212,22.2,14.1,29.9
2020-06-17,212,23.4,16.6,29.8
2020-06-18,212,22,18.5,25.5
2020-06-19,212,22.6,18.4,28.5
2020-06-20,212,23.8,16.8,31.5
2020-06-21,212,25.5,18.3,33.2
2020-06-22,212,27,18.4,35.7
2020-06-23,212,26.7,20.2,33.3
2020-06-24,212,20.8,18.9,24.9
2020-06-25,212,20.8,19,23.4
2020-06-26,212,21.6,19.3,26.3
2020-06-27,212,23.2,19.4,28.6
2020-06-28,212,23.6,18.1,30.3
2020-06-29,212,22.8,18.8,27.2
2020-06-30,212,19.8,17.2,23.2
2020-07-01,212,19.5,16.3,24.5
2020-07-02,212,23.2,17.2,29.9
2020-07-03,212,24.8,20,31.3
2020-07-04,212,22.7,16.8,28.8
2020-07-05,212,22.7,17,28.8
2020-07-06,212,24.3,18,30.2
2020-07-07,212,23.4,20.2,27.8
2020-07-08,212,24.6,18.5,31.3
2020-07-09,212,25.9,19.9,32.7
2020-07-10,212,23,20.7,27.2
2020-07-11,212,23.3,19.8,28
2020-07-12,212,21.2,17.4,25.4
2020-07-13,212,18.4,17.1,20.8
2020-07-14,212,19.4,16.2,23.6
2020-07-15,212,21,16.5,26.9
2020-07-16,212,21.5,16.6,30.2
2020-07-17,212,23.4,19.1,32.3
2020-07-18,212,24.6,20.1,30.4
2020-07-19,212,22.2,19.6,25.6
2020-07-20,212,24.5,21.5,28
2020-07-21,212,24.9,21.2,30.6
2020-07-22,212,23.4,20.4,28.1
2020-07-23,212,20.7,17.6,23.2
2020-07-24,212,21.5,17.6,26.2
2020-07-25,212,22.1,19.2,26
2020-07-26,212,23.5,19,29.5
2020-07-27,212,22.6,20.5,25
2020-07-28,212,22.9,20.6,26.3
2020-07-29,212,23,20.5,25.8
2020-07-30,212,24.4,21.8,30
2020-07-31,212,25.2,20.4,30.5
2020-08-01,212,23.8,21.9,27.6
2020-08-02,212,24.7,23,27.7
2020-08-03,212,23.8,21.8,26.6
2020-08-04,212,24.9,21.9,29.8
2020-08-05,212,24.3,23.3,26.1
2020-08-06,212,24.8,22.4,27.6
2020-08-07,212,23.6,21.7,26.9
2020-08-08,212,23.4,21,27.7
2020-08-09,212,23.7,21.2,26.6
2020-08-10,212,25.5,23.1,29.1
2020-08-11,212,24.3,21.8,27.8
2020-08-12,212,26.2,22.5,31.3
2020-08-13,212,27.2,24.1,30.7
2020-08-14,212,27.8,26.1,30.7
2020-08-15,212,25.3,24.3,26.9
2020-08-16,212,26.8,23.6,31.6
2020-08-17,212,27,23.7,31.2
2020-08-18,212,27.1,23.7,32.4
2020-08-19,212,26.5,22.2,32.2
2020-08-20,212,26.8,22.5,32.3
2020-08-21,212,24.7,22.2,29.5
2020-08-22,212,23.1,19.8,28.6
2020-08-23,212,23.8,19.3,29.9
2020-08-24,212,25.6,20.8,31.6
2020-08-25,212,28,23,33.8
2020-08-26,212,28.5,23.9,35.5
2020-08-27,212,27.4,24,31.5
2020-08-28,212,27,24,32.5
2020-08-29,212,25.8,23.4,30.4
2020-08-30,212,25.1,22.2,30.2
2020-08-31,212,24.6,22.2,28.4
2020-09-01,212,24.5,20.2,30.2
2020-09-02,212,23,21.9,23.7
2020-09-03,212,22.5,20.3,26.1
2020-09-04,212,21.9,17.1,27.3
2020-09-05,212,19.6,15.4,24.9
2020-09-06,212,19.6,16.9,25.6
2020-09-07,212,19,15.6,21.8
2020-09-08,212,22,16.9,27
2020-09-09,212,18.8,16.5,25
2020-09-10,212,20.2,16.8,25.9
2020-09-11,212,20.2,16.1,26.1
2020-09-12,212,18.6,16.9,22.2
2020-09-13,212,19.2,14.2,25.2
2020-09-14,212,19.6,15.5,25.2
2020-09-15,212,20.8,16.8,27.3
2020-09-16,212,20.8,19,23.9
2020-09-17,212,19.2,15.4,23.4
2020-09-18,212,18.2,13.9,25
2020-09-19,212,17.7,12.2,25.5
2020-09-20,212,15.9,10.3,24
2020-09-21,212,15.4,8.7,23.6
2020-09-22,212,16.1,10.1,24.3
2020-09-23,212,15.8,10.2,21.9
2020-09-24,212,17.3,12.5,23.5
2020-09-25,212,16.8,12.2,23.5
2020-09-26,212,16.3,11,22.5
2020-09-27,212,16.8,10.8,25.1
2020-09-28,212,16.3,11.3,25
2020-09-29,212,16.2,10.6,23.2
2020-09-30,212,17.4,13.3,23.5
2020-10-01,212,17.4,13.2,23.6
2020-10-02,212,17.4,13.6,23.2
2020-10-03,212,18.1,16.1,22.7
2020-10-04,212,16.2,9,21.4
2020-10-05,212,11,5,18.1
2020-10-06,212,10.7,5.3,19.3
2020-10-07,212,13.5,6.1,22
2020-10-08,212,13.2,7.1,22.5
2020-10-09,212,13.1,5.7,21.6
2020-10-10,212,13.4,6.9,20.9
2020-10-11,212,13.3,7.7,20.1
2020-10-12,212,13.9,9.9,21.6
2020-10-13,212,11.6,7.4,18.1
2020-10-14,212,10.4,5.4,18.6
2020-10-15,212,8.8,3.6,17.4
2020-10-16,212,7.8,3,13.5
2020-10-17,212,9.5,4.9,18.3
2020-10-18,212,9.2,1.7,19
2020-10-19,212,10.8,4.8,20.5
2020-10-20,212,11,4.7,21.5
2020-10-21,212,10.1,6.2,16.5
2020-10-22,212,11.3,7,18
2020-10-23,212,6.9,1.3,14.4
2020-10-24,212,5.5,-1.3,13.8
2020-10-25,212,7.8,-0.9,18.5
2020-10-26,212,9.1,1.2,19
2020-10-27,212,10.2,3.8,19.5
2020-10-28,212,11.2,4.7,20
2020-10-29,212,7.2,-0.3,17.2
2020-10-30,212,8.2,0.3,18.3
2020-10-31,212,9.4,1.7,17.4
2020-11-01,212,10.7,9.2,12.3
2020-11-02,212,9,4.7,15.4
2020-11-03,212,4.7,1.3,8.3
2020-11-04,212,1.7,-4.4,10.2
2020-11-05,212,6,-3.3,15.2
2020-11-06,212,11,6.2,17.7
2020-11-07,212,12,6.9,18.4
2020-11-08,212,6.9,2.1,13.5
2020-11-09,212,3.5,-3.6,10.5
2020-11-10,212,3.7,-3,12.5
2020-11-11,212,4.9,-2.3,15.3
2020-11-12,212,6.2,-1.7,16.9
2020-11-13,212,7.2,0.5,16.9
2020-11-14,212,7.5,0.6,17.6
2020-11-15,212,7.7,1.3,16.7
2020-11-16,212,7.8,2.1,17.3
2020-11-17,212,10.4,3,17.7
2020-11-18,212,13.9,11.2,16.7
2020-11-19,212,15.6,8.8,20.8
2020-11-20,212,4.1,0.4,8.8
2020-11-21,212,4.7,-2.1,11.8
2020-11-22,212,6,2.5,7.5
2020-11-23,212,1.1,-2.1,6.9
2020-11-24,212,1,-2.9,6.8
2020-11-25,212,1,-3.3,8
2020-11-26,212,2,-2.3,9.8
2020-11-27,212,2.4,-1.5,7.8
2020-11-28,212,-1.1,-4.6,3.8
2020-11-29,212,-1.4,-5.8,3.3
2020-11-30,212,-2.4,-7.3,4.6
2020-12-01,212,-1.8,-8.1,5.9
2020-12-02,212,0.2,-3,5.4
2020-12-03,212,-1.1,-5.4,5.2
2020-12-04,212,-3.4,-8.5,3.9
2020-12-05,212,-2.1,-8.5,5.6
2020-12-06,212,0.7,-3.8,7.9
2020-12-07,212,1.6,-2,7.2
2020-12-08,212,-2.6,-6.6,3.8
2020-12-09,212,-2.2,-9.2,5.2
2020-12-10,212,2.5,-0.7,7.1
2020-12-11,212,1.9,-2.1,7.4
2020-12-12,212,0.4,-3.8,6.7
2020-12-13,212,-3.1,-6.6,0.4
2020-12-14,212,-8.9,-12.8,-5
2020-12-15,212,-11.5,-17.6,-4.6
2020-12-16,212,-12,-18.2,-4.2
2020-12-17,212,-9.8,-18.1,-1.7
2020-12-18,212,-3.4,-7.3,2
2020-12-19,212,-8.2,-14.3,-1
2020-12-20,212,-8.1,-14.8,0.4
2020-12-21,212,-6.4,-13.8,2.9
2020-12-22,212,-3.5,-9.2,3.9
2020-12-23,212,-0.7,-5.9,5.3
2020-12-24,212,0.7,-4.3,5.9
2020-12-25,212,-3.3,-8.5,2.5
2020-12-26,212,-1.2,-5.3,6.1
2020-12-27,212,1.6,-4,8.9
2020-12-28,212,3.3,-0.9,10.4
2020-12-29,212,-0.7,-3.1,3.4
2020-12-30,212,-9.6,-13,-2.2
2020-12-31,212,-10.7,-16.8,-4.7
2021-01-01,212,-7.1,-14.6,-0.2
2021-01-02,212,-5.8,-11.5,-0.9
2021-01-03,212,-7.5,-14.1,-0.9
2021-01-04,212,-5.9,-13.7,0.3
2021-01-05,212,-5.7,-12.2,-2.1
2021-01-06,212,-9.6,-17.4,-3.2
2021-01-07,212,-13.9,-16.5,-6.2
2021-01-08,212,-15.1,-19.6,-10.1
2021-01-09,212,-14.2,-21.5,-7.3
2021-01-10,212,-11,-18.8,-3.6
2021-01-11,212,-10.6,-15.4,-5.3
2021-01-12,212,-7.3,-15.7,0.3
2021-01-13,212,0.8,-6.5,6.7
2021-01-14,212,-1,-6.1,6.8
2021-01-15,212,1.4,-5.5,8.9
2021-01-16,212,-2.8,-7.3,2.3
2021-01-17,212,-6.9,-13.4,-1.7
2021-01-18,212,-5.4,-10.1,-0.3
2021-01-19,212,-9.5,-16.1,-2.3
2021-01-20,212,-6.3,-14.2,4.3
2021-01-21,212,0.9,-5.2,6
2021-01-22,212,3.3,1.7,5.7
2021-01-23,212,4,-0.1,10.3
2021-01-24,212,2.5,-2.9,11.6
2021-01-25,212,2.7,-2.9,12.6
2021-01-26,212,2,-0.5,4.6
2021-01-27,212,0.3,-3.6,6.8
2021-01-28,212,-3.5,-8.7,0.7
2021-01-29,212,-8.7,-12,-4
2021-01-30,212,-6.9,-12,-0.9
2021-01-31,212,-3.2,-11.7,6
2021-02-01,212,3.9,-0.2,9.9
2021-02-02,212,-4.4,-6.7,1.5
2021-02-03,212,-4.6,-11.9,1.1
2021-02-04,212,-3.3,-8.2,0.4
2021-02-05,212,-0.7,-5.7,5.6
2021-02-06,212,3.5,-2,9.5
2021-02-07,212,3.6,-0.5,9.9
2021-02-08,212,-2.7,-6,1
2021-02-09,212,-2.8,-9.6,4.4
2021-02-10,212,1.2,-4,6.6
2021-02-11,212,2.9,-3,10.9
2021-02-12,212,2.9,-4,13.9
2021-02-13,212,3.7,-4.7,15.9
2021-02-14,212,6.8,0.3,15.1
2021-02-15,212,1.6,-4.7,5.9
2021-02-16,212,-4.9,-8.5,-1.9
2021-02-17,212,-8.1,-10.5,-4.7
2021-02-18,212,-7,-12.7,-1.2
2021-02-19,212,-1.3,-11.7,6.6
2021-02-20,212,7.3,0.7,15.1
2021-02-21,212,8.2,-2.3,20.1
2021-02-22,212,7.4,1.1,16.4
2021-02-23,212,0.5,-4.7,7.1
2021-02-24,212,0.5,-6.4,10.7
2021-02-25,212,0.9,-4.4,7.8
2021-02-26,212,4.1,-4.8,13.8
2021-02-27,212,5.4,-2.6,14.1
2021-02-28,212,5.8,-3.5,13.8
2021-03-01,212,3,-0.4,7.5
2021-03-02,212,0.5,-1.7,4.7
2021-03-03,212,0.7,-5,8
2021-03-04,212,2.9,-2,10.8
2021-03-05,212,5.3,-1.2,15.9
2021-03-06,212,3.3,1.6,5.5
2021-03-07,212,4.3,-0.9,11.7
2021-03-08,212,4.9,-2.6,14.3
2021-03-09,212,5.2,-1.7,13.7
2021-03-10,212,6.6,-2.1,17.1
2021-03-11,212,8.3,-1,17.8
2021-03-12,212,7.9,5.7,10.9
2021-03-13,212,7.6,0.8,14.9
2021-03-14,212,7.3,0.9,14.2
2021-03-15,212,9,0.7,15.4
2021-03-16,212,10.2,4.4,16.2
2021-03-17,212,7.9,-0.8,18.3
2021-03-18,212,9.7,0.1,19.1
2021-03-19,212,12.9,8.3,20.2
2021-03-20,212,8.8,7.2,10.2
2021-03-21,212,6.6,4.2,9.4
2021-03-22,212,5.6,0.2,10.9
2021-03-23,212,7.4,-1.9,17.1
2021-03-24,212,8.6,0.3,16.6
2021-03-25,212,11,2.4,20.2
2021-03-26,212,11.2,1.8,21.9
2021-03-27,212,10,5,17.2
2021-03-28,212,10.2,9.1,13.1
2021-03-29,212,10.7,5.4,15.9
2021-03-30,212,9.2,-0.1,19.3
2021-03-31,212,11.9,0.8,23.2

