기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 북강릉
기간 : 20200120~20210331

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2020-07-27,104,19.9,19.4,21.3
2020-07-28,104,20.4,19.5,21.8
2020-07-29,104,20.8,19.8,22.6
2020-07-30,104,21.3,20.2,24.1
2020-07-31,104,26.9,20.7,31.7
2020-08-01,104,25.8,22.7,29.4
2020-08-02,104,25.7,22.5,31.9
2020-08-03,104,25.6,22.1,28.9
2020-08-04,104,24.8,22.2,28.8
2020-08-05,104,21.6,20.6,23.6
2020-08-06,104,23.2,20.9,28.2
2020-08-07,104,24.1,20.8,27.9
2020-08-08,104,20.9,20.3,21.9
2020-08-09,104,22.9,20,27.6
2020-08-10,104,25.5,22.6,29.1
2020-08-11,104,24.4,21,30.3
2020-08-12,104,27.3,21.9,32.1
2020-08-13,104,29,23.6,34.2
2020-08-14,104,30.2,28.3,33.4
2020-08-15,104,25.7,24,29.9
2020-08-16,104,28.5,26.1,30.2
2020-08-17,104,28.3,24.2,32.9
2020-08-18,104,28.3,23.4,33
2020-08-19,104,28.5,22.5,34
2020-08-20,104,24.3,21.5,28.1
2020-08-21,104,21.5,20,24.4
2020-08-22,104,21.8,20.3,23
2020-08-23,104,22.9,18.9,27.8
2020-08-24,104,25.1,19.5,29.2
2020-08-25,104,28.8,23.6,35.2
2020-08-26,104,24.7,22.8,26.6
2020-08-27,104,28.6,24,34.4
2020-08-28,104,27.7,24.4,32.7
2020-08-29,104,26.9,24.4,30.8
2020-08-30,104,23.2,21.8,24.9
2020-08-31,104,21.9,20.4,23.2
2020-09-01,104,23.2,19.1,27.5
2020-09-02,104,22.8,21.9,24.1
2020-09-03,104,25.1,21.8,27.1
2020-09-04,104,23.9,18.2,29
2020-09-05,104,20.3,17.7,23.1
2020-09-06,104,17.6,15.9,21.1
2020-09-07,104,21.3,15.2,25.4
2020-09-08,104,24.6,22.5,27.5
2020-09-09,104,21.4,17.1,25.6
2020-09-10,104,21.8,16.8,27.4
2020-09-11,104,19.6,17.2,22.2
2020-09-12,104,18,15.7,19.5
2020-09-13,104,16.6,14.9,19.4
2020-09-14,104,19.9,13.9,25.6
2020-09-15,104,20,16.4,23.5
2020-09-16,104,20.8,17.9,26.2
2020-09-17,104,19.7,16.9,23.2
2020-09-18,104,19.7,15.4,25.9
2020-09-19,104,19.1,13.3,26.3
2020-09-20,104,17.7,13.2,22.7
2020-09-21,104,16.8,12.1,21
2020-09-22,104,15.9,12.7,20.6
2020-09-23,104,16.7,13.4,19.8
2020-09-24,104,17.6,15.2,19.7
2020-09-25,104,18,16.4,19.4
2020-09-26,104,16.8,15.6,19.3
2020-09-27,104,16,11.7,19.8
2020-09-28,104,16.3,10.5,22.2
2020-09-29,104,17.4,12.7,23.6
2020-09-30,104,17.2,14,21.6
2020-10-01,104,15.7,14.3,18.1
2020-10-02,104,20.1,14.5,25.4
2020-10-03,104,18.5,15.6,22.7
2020-10-04,104,17.5,10.3,22.8
2020-10-05,104,14.1,8.1,20.4
2020-10-06,104,12.4,7.8,17.4
2020-10-07,104,13.7,9.1,17.2
2020-10-08,104,14.4,10.5,19.5
2020-10-09,104,15.9,11.3,19.5
2020-10-10,104,14.6,12.5,18.3
2020-10-11,104,13.8,10.4,18.3
2020-10-12,104,15,10.8,20.8
2020-10-13,104,13.1,9.1,17.5
2020-10-14,104,12.8,8.5,17.9
2020-10-15,104,11.1,7.8,15.7
2020-10-16,104,12.2,7.4,17.3
2020-10-17,104,11.5,7.5,16.5
2020-10-18,104,13.8,7.7,20.1
2020-10-19,104,13.6,9.6,19
2020-10-20,104,14,8.9,20
2020-10-21,104,14.1,9.6,18.9
2020-10-22,104,15.4,11.1,19.3
2020-10-23,104,10.5,6.6,15
2020-10-24,104,10.2,3.6,16.1
2020-10-25,104,14,6.9,22.2
2020-10-26,104,12.6,8.1,18.1
2020-10-27,104,13.9,8.8,19.8
2020-10-28,104,13.4,8.3,19.1
2020-10-29,104,10,5.8,14.7
2020-10-30,104,10.6,5.9,15.5
2020-10-31,104,12.6,5.2,19
2020-11-01,104,15.3,11.8,18
2020-11-02,104,11.9,8,15.8
2020-11-03,104,6.6,1.7,11
2020-11-04,104,6,-0.5,12.1
2020-11-05,104,11.5,5.3,16.4
2020-11-06,104,15.8,11.3,19.9
2020-11-07,104,16.4,9.7,20.8
2020-11-08,104,10.6,3.9,15.5
2020-11-09,104,6.9,-0.3,12.3
2020-11-10,104,7.3,4.1,11.3
2020-11-11,104,9.8,4.9,14.6
2020-11-12,104,13.7,7.5,19.1
2020-11-13,104,13.4,8.5,18.6
2020-11-14,104,10.6,6.2,16.3
2020-11-15,104,13.5,6.8,19
2020-11-16,104,13.8,9.3,17.1
2020-11-17,104,14.4,9.7,19.3
2020-11-18,104,18.2,12.7,22.6
2020-11-19,104,19.1,12.4,24.7
2020-11-20,104,8.1,2.6,14.5
2020-11-21,104,7.3,2.3,10.7
2020-11-22,104,9.1,6.2,11.1
2020-11-23,104,5.1,1.5,10.2
2020-11-24,104,5.3,2.3,9.2
2020-11-25,104,6.8,2.3,11.8
2020-11-26,104,6.7,3.5,11.1
2020-11-27,104,6.9,3.4,11.3
2020-11-28,104,2.5,-0.2,7.3
2020-11-29,104,2.3,-1.8,7.3
2020-11-30,104,1.6,-4,8.1
2020-12-01,104,2.4,-1.8,6.8
2020-12-02,104,3.9,-0.1,7.8
2020-12-03,104,4.1,-0.5,8.3
2020-12-04,104,2.4,-1.3,8
2020-12-05,104,3.1,-2.8,9.1
2020-12-06,104,4.6,-1.5,10.5
2020-12-07,104,4.8,-1,10.3
2020-12-08,104,1.2,-3,5.8
2020-12-09,104,3.9,-1,9.1
2020-12-10,104,6.1,2.5,11.3
2020-12-11,104,6.9,2.1,10.7
2020-12-12,104,4.5,-0.4,8.7
2020-12-13,104,0.3,-2.1,3.3
2020-12-14,104,-4.8,-8.7,-1.3
2020-12-15,104,-5.9,-10.6,-1.4
2020-12-16,104,-5.8,-10.1,-0.9
2020-12-17,104,-2,-8.8,4.5
2020-12-18,104,0.7,-4.5,5.5
2020-12-19,104,-2.1,-7,3.4
2020-12-20,104,-1.5,-6.8,4.9
2020-12-21,104,0.7,-5.7,7.7
2020-12-22,104,2.4,-2.7,7.6
2020-12-23,104,6.6,1,10.3
2020-12-24,104,5.7,0.3,9
2020-12-25,104,0.3,-2.6,4.1
2020-12-26,104,3.6,-3.1,8.8
2020-12-27,104,7.2,3.4,10.7
2020-12-28,104,6.5,2.4,11.8
2020-12-29,104,4.4,1.6,9.5
2020-12-30,104,-5.6,-11,2.1
2020-12-31,104,-6.1,-11.7,-1
2021-01-01,104,-2.6,-9.5,2.7
2021-01-02,104,-2.7,-7.2,2.1
2021-01-03,104,-3.2,-8.3,1.6
2021-01-04,104,-0.6,-6.9,4.4
2021-01-05,104,-2.4,-7.4,1.6
2021-01-06,104,-5.1,-9.2,-0.8
2021-01-07,104,-10.8,-15.4,-5.1
2021-01-08,104,-12.1,-16.9,-6.8
2021-01-09,104,-9.7,-15.2,-4.6
2021-01-10,104,-6,-12.9,0.5
2021-01-11,104,-3.5,-8.5,0.2
2021-01-12,104,-0.9,-6.9,3.8
2021-01-13,104,5,-2.4,9.1
2021-01-14,104,2.8,-2.1,7.6
2021-01-15,104,5.6,-1.2,13.7
2021-01-16,104,0.3,-4.8,6.3
2021-01-17,104,-3.3,-8.2,0.3
2021-01-18,104,-2.2,-6.1,3
2021-01-19,104,-4.8,-10.1,-0.8
2021-01-20,104,3.4,-4.4,8.9
2021-01-21,104,8,1.4,10.9
2021-01-22,104,6.5,4.7,8.7
2021-01-23,104,2.7,2.2,5.1
2021-01-24,104,4.1,1.9,7.5
2021-01-25,104,5.1,0.8,10.7
2021-01-26,104,5.1,2.6,8.8
2021-01-27,104,3.5,-0.6,7.5
2021-01-28,104,0.5,-6.2,7.2
2021-01-29,104,-5.1,-8.4,-1.4
2021-01-30,104,0.4,-6.5,6.8
2021-01-31,104,4.3,-2.7,11.1
2021-02-01,104,9.4,3,12.7
2021-02-02,104,-1.5,-5.5,5.6
2021-02-03,104,-1.5,-7.2,3.8
2021-02-04,104,0.8,-2,4.6
2021-02-05,104,4.5,-1.1,9.1
2021-02-06,104,6.7,-0.4,12.7
2021-02-07,104,4.4,-0.1,7.8
2021-02-08,104,-0.7,-3.8,2.1
2021-02-09,104,1.1,-6.2,7.5
2021-02-10,104,5.3,-0.7,11
2021-02-11,104,6.8,2.8,11.9
2021-02-12,104,8.6,4,14.1
2021-02-13,104,6.5,3.1,11.5
2021-02-14,104,8.4,3,16
2021-02-15,104,4.3,-1.9,10.4
2021-02-16,104,-2.6,-5.9,0.6
2021-02-17,104,-6.6,-9.5,-3.2
2021-02-18,104,-3.9,-10.9,2.4
2021-02-19,104,5.4,-3.1,12.6
2021-02-20,104,12.5,4.4,18.3
2021-02-21,104,9.1,2,18.5
2021-02-22,104,4.8,2.9,9.9
2021-02-23,104,2,-0.8,5.3
2021-02-24,104,1.5,-2.2,5.7
2021-02-25,104,3.9,-1.3,7.6
2021-02-26,104,5.5,1.8,9.5
2021-02-27,104,3.9,0.3,6.8
2021-02-28,104,7.1,-1.8,12.3
2021-03-01,104,3,-0.2,11.5
2021-03-02,104,-0.8,-3,0.9
2021-03-03,104,2.3,-4.3,7.7
2021-03-04,104,6.5,2.7,10.2
2021-03-05,104,9.5,3.1,16.7
2021-03-06,104,1,-0.7,9.7
2021-03-07,104,2.6,-0.5,6.4
2021-03-08,104,3.6,-0.2,6.8
2021-03-09,104,7.9,0,14.9
2021-03-10,104,6.8,2.2,10.5
2021-03-11,104,11.7,2.2,18.9
2021-03-12,104,7.4,5.5,9.8
2021-03-13,104,6,2.5,9.6
2021-03-14,104,8.8,3.4,13.8
2021-03-15,104,12,5.9,16.8
2021-03-16,104,9.8,4.1,16.6
2021-03-17,104,7.5,2.8,11.2
2021-03-18,104,7.4,4.7,10
2021-03-19,104,8.5,6,11.5
2021-03-20,104,8,6.5,10.1
2021-03-21,104,7.8,5.1,11.4
2021-03-22,104,7.5,3.2,12.5
2021-03-23,104,12.6,4,18.5
2021-03-24,104,13.7,9.5,18.4
2021-03-25,104,13.7,7.3,17.9
2021-03-26,104,13.1,8.8,17.3
2021-03-27,104,9.6,7.6,12
2021-03-28,104,13,8.5,18
2021-03-29,104,14,10.3,18
2021-03-30,104,11.4,6.6,17
2021-03-31,104,11.6,6.7,16.1

