기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 강릉
기간 : 20200120~20210331

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2020-03-28,105,6.4,3.2,9.1
2020-03-29,105,6.9,2.6,11.1
2020-03-30,105,9.8,2.7,15.8
2020-03-31,105,12.1,5.2,18.7
2020-04-01,105,9.3,4.7,13.4
2020-04-02,105,11.8,4,18.6
2020-04-03,105,15.3,10.6,20.4
2020-04-04,105,8.7,4,13
2020-04-05,105,7.3,1.4,12.2
2020-04-06,105,11.3,5.8,15.2
2020-04-07,105,13.1,9.3,18.9
2020-04-08,105,8.2,4.3,11
2020-04-09,105,8.6,3.1,12.3
2020-04-10,105,8.9,3.9,13.7
2020-04-11,105,11.3,5.1,15.9
2020-04-12,105,7.7,6.5,10
2020-04-13,105,9.4,5,13.8
2020-04-14,105,17.6,8.5,24
2020-04-15,105,13.9,9.1,21.1
2020-04-16,105,10.9,7.3,14.6
2020-04-17,105,11.7,7.7,17.3
2020-04-18,105,10.6,8.5,13.7
2020-04-19,105,10.2,7.3,13.4
2020-04-20,105,11.9,8.3,16.6
2020-04-21,105,9.5,5.4,13.6
2020-04-22,105,8,5,12
2020-04-23,105,9.4,4.9,15.3
2020-04-24,105,12.3,6.1,17.8
2020-04-25,105,17,12.8,22.3
2020-04-26,105,10.6,7.8,14
2020-04-27,105,10.7,6.7,14.6
2020-04-28,105,16.8,8.7,22.1
2020-04-29,105,19.8,15.6,24.3
2020-04-30,105,21.4,15.8,26.8
2020-05-01,105,26.3,20.1,32.5
2020-05-02,105,24.9,22.8,27.9
2020-05-03,105,23.1,19.1,26.9
2020-05-04,105,17.2,12.5,27.1
2020-05-05,105,15.2,12.5,18.9
2020-05-06,105,15.8,11.6,20.6
2020-05-07,105,15.3,9.3,20.7
2020-05-08,105,16.3,9.7,22.3
2020-05-09,105,15.2,13.4,18.2
2020-05-10,105,19.2,15.4,22.8
2020-05-11,105,20.9,17.1,25.8
2020-05-12,105,18.4,15,22.8
2020-05-13,105,20,13.6,25.9
2020-05-14,105,24.3,19.5,29.3
2020-05-15,105,17.3,14.8,22.5
2020-05-16,105,15.9,14.2,17.8
2020-05-17,105,18.5,15.3,24.9
2020-05-18,105,15.7,14.7,18.1
2020-05-19,105,12.2,9.2,16.7
2020-05-20,105,10.8,8.6,14.2
2020-05-21,105,13,8.3,16.6
2020-05-22,105,14.1,12.4,17.2
2020-05-23,105,16.5,12.7,20.9
2020-05-24,105,19.4,14.6,24.8
2020-05-25,105,21.7,18.3,25.2
2020-05-26,105,19.8,15,26.3
2020-05-27,105,20.1,15,24.5
2020-05-28,105,19.8,15.6,24
2020-05-29,105,19.6,14.3,24.5
2020-05-30,105,20.8,13.1,27.5
2020-05-31,105,20,14.8,22.9
2020-06-01,105,23.8,21.1,28
2020-06-02,105,22,16.3,26.8
2020-06-03,105,25.1,16.2,28.7
2020-06-04,105,27.6,22.8,32.6
2020-06-05,105,20,17.1,25.7
2020-06-06,105,19.8,15.2,24.5
2020-06-07,105,22.3,16.6,28.7
2020-06-08,105,28.5,20.7,33.1
2020-06-09,105,29.5,25.7,34.5
2020-06-10,105,26.9,22.7,32.5
2020-06-11,105,26.3,22.2,31
2020-06-12,105,23.2,21.2,26.2
2020-06-13,105,27.4,22.2,31.2
2020-06-14,105,27.9,23.4,32.6
2020-06-15,105,27.4,23.4,32.2
2020-06-16,105,24.8,21.1,29.2
2020-06-17,105,27.1,20.6,31.4
2020-06-18,105,22.9,19.4,27.7
2020-06-19,105,19.1,18.5,20.4
2020-06-20,105,21.9,16.9,26.8
2020-06-21,105,23.3,19.6,28.3
2020-06-22,105,26.6,20.1,33.2
2020-06-23,105,22.9,19.8,26
2020-06-24,105,21.2,19.9,22.8
2020-06-25,105,20.5,19.6,22.4
2020-06-26,105,24.5,19.4,27.8
2020-06-27,105,26,23,30.6
2020-06-28,105,23.2,20.4,25.9
2020-06-29,105,22.2,19.6,25.1
2020-06-30,105,18.7,16.8,21.1
2020-07-01,105,19.5,16.8,24.4
2020-07-02,105,24.3,18.2,29.9
2020-07-03,105,22.1,19.6,26.1
2020-07-04,105,21.8,18,26.7
2020-07-05,105,26,19.5,29.6
2020-07-06,105,24.5,21.7,28.5
2020-07-07,105,24.7,20.6,28.8
2020-07-08,105,24,21.9,27.3
2020-07-09,105,22.8,21.6,25.5
2020-07-10,105,22,21,24.3
2020-07-11,105,20,18.6,21.6
2020-07-12,105,20,16.9,22.9
2020-07-13,105,18.5,17.8,19.5
2020-07-14,105,18.3,17,19.7
2020-07-15,105,19.1,16.5,22.7
2020-07-16,105,21.2,14.8,27
2020-07-17,105,22.3,16.8,27.4
2020-07-18,105,21.6,18.2,25.5
2020-07-19,105,22.4,19.2,25.6
2020-07-20,105,28,22.7,30.5
2020-07-21,105,27.1,23.8,30.5
2020-07-22,105,24.6,22,28.1
2020-07-23,105,21.6,19.8,24.1
2020-07-24,105,20.5,18.3,22
2020-07-25,105,20.9,20.2,21.4
2020-07-26,105,21.2,19.6,24.4
2020-07-27,105,20.8,20.3,21.9
2020-07-28,105,21.3,20.3,22.3
2020-07-29,105,21.8,20.6,23.5
2020-07-30,105,22.9,21.2,26.1
2020-07-31,105,29.4,24.4,33.4
2020-08-01,105,27.7,24.4,30.5
2020-08-02,105,27.7,23.7,33
2020-08-03,105,27.2,24.1,29.3
2020-08-04,105,25.6,23.9,28.8
2020-08-05,105,22.7,21.8,24.5
2020-08-06,105,24.1,22.1,28.3
2020-08-07,105,25.7,22.2,28.7
2020-08-08,105,21.9,21.4,22.5
2020-08-09,105,23.4,21.1,26.2
2020-08-10,105,25,22.7,29.4
2020-08-11,105,25.6,22.1,30.9
2020-08-12,105,30.4,25.2,34
2020-08-13,105,31,28.7,34.8
2020-08-14,105,31.4,29.4,33.9
2020-08-15,105,27.9,25.4,30.7
2020-08-16,105,30,27.2,33.2
2020-08-17,105,30.5,27.7,34.8
2020-08-18,105,31.2,26.7,35.7
2020-08-19,105,31.6,27.4,36
2020-08-20,105,26.8,22.8,30.7
2020-08-21,105,22.7,21.3,25
2020-08-22,105,23.1,21.6,24.4
2020-08-23,105,24.6,20.2,29.7
2020-08-24,105,27.1,21.7,32.2
2020-08-25,105,30.2,24.4,36.5
2020-08-26,105,26.4,24.6,28.2
2020-08-27,105,30.1,26,35.6
2020-08-28,105,29.4,26.3,35.1
2020-08-29,105,29.2,26,33.6
2020-08-30,105,24.3,22.9,26.5
2020-08-31,105,23.2,21.8,24.3
2020-09-01,105,25.1,20.3,29.7
2020-09-02,105,23.9,22.9,24.9
2020-09-03,105,25.9,23.8,28.5
2020-09-04,105,24.7,20.4,29.7
2020-09-05,105,21.6,19.6,24.1
2020-09-06,105,18.5,16.7,21.5
2020-09-07,105,22.2,16,26.9
2020-09-08,105,25.4,21.9,27.9
2020-09-09,105,23.3,18.9,27.9
2020-09-10,105,23.3,18.7,28.5
2020-09-11,105,20.7,19,23.6
2020-09-12,105,18.8,16.4,20.4
2020-09-13,105,17.6,15.7,20.4
2020-09-14,105,21,15,27.1
2020-09-15,105,21.7,18.2,25.7
2020-09-16,105,22.7,19.2,28.1
2020-09-17,105,21.8,20,23.4
2020-09-18,105,21.7,18.7,26.8
2020-09-19,105,20.8,16.1,26.8
2020-09-20,105,19.1,14.6,23.8
2020-09-21,105,17.8,13.7,22.1
2020-09-22,105,16.7,13.8,21.6
2020-09-23,105,17.2,13.5,20.3
2020-09-24,105,18.5,16.2,21
2020-09-25,105,18.6,17.2,20.4
2020-09-26,105,17.8,16.6,19.9
2020-09-27,105,17.5,13.7,21.5
2020-09-28,105,17.9,11.5,24.7
2020-09-29,105,19.1,13.6,25.1
2020-09-30,105,18.1,15.1,22.3
2020-10-01,105,16.9,15,19.9
2020-10-02,105,20.6,15.5,26.6
2020-10-03,105,19.4,17.4,24
2020-10-04,105,19.9,14.2,24
2020-10-05,105,15.6,10.7,20.7
2020-10-06,105,13.7,9.7,18.3
2020-10-07,105,14.1,10.5,18.5
2020-10-08,105,15.4,11.1,20.7
2020-10-09,105,16.5,10.8,21
2020-10-10,105,15.8,13.4,18.4
2020-10-11,105,15.1,11.6,19.7
2020-10-12,105,16.7,13.3,22.8
2020-10-13,105,14.7,12.4,18.1
2020-10-14,105,14.2,10.7,19.2
2020-10-15,105,12.3,9.1,17.8
2020-10-16,105,13.8,9.3,18.8
2020-10-17,105,13.3,9.1,17.6
2020-10-18,105,15.5,9.8,22
2020-10-19,105,14.9,10.7,20.4
2020-10-20,105,15.4,10.5,21.8
2020-10-21,105,15.6,9.7,19.6
2020-10-22,105,17,12.7,21.6
2020-10-23,105,11.9,8.3,16.7
2020-10-24,105,11.6,6.4,16.8
2020-10-25,105,16.1,11.6,22.6
2020-10-26,105,14.3,10.2,20.6
2020-10-27,105,15.7,10.2,21.8
2020-10-28,105,15.2,9.4,21
2020-10-29,105,11,7,15.8
2020-10-30,105,11.3,6.6,16.9
2020-10-31,105,13.4,7.2,19.5
2020-11-01,105,15.7,12.5,17.6
2020-11-02,105,13.1,8.8,17.7
2020-11-03,105,8,4.6,10.9
2020-11-04,105,8,2.9,13.6
2020-11-05,105,13.8,7.7,18.5
2020-11-06,105,17,14,22.3
2020-11-07,105,17.5,14,21.1
2020-11-08,105,11,6.7,16.2
2020-11-09,105,8.3,4.2,13.3
2020-11-10,105,8.1,4,13.3
2020-11-11,105,10.3,6.4,16.9
2020-11-12,105,15.2,6.4,21.7
2020-11-13,105,14.5,9.4,20.4
2020-11-14,105,11.6,7.8,18
2020-11-15,105,14.9,7.9,20.3
2020-11-16,105,14.8,11.7,18.4
2020-11-17,105,15.5,11,21.5
2020-11-18,105,19,13.8,23.1
2020-11-19,105,19.9,12.2,25.5
2020-11-20,105,8.2,4.1,12.3
2020-11-21,105,7.8,3.4,11.2
2020-11-22,105,9.7,6.9,12.1
2020-11-23,105,6.7,3.4,11.5
2020-11-24,105,6.5,3.8,10.4
2020-11-25,105,8.3,3.5,13.2
2020-11-26,105,7.7,5,12.2
2020-11-27,105,7.3,4.2,10.6
2020-11-28,105,4,1.5,8.3
2020-11-29,105,3,0.6,7.5
2020-11-30,105,3.6,-0.1,9.5
2020-12-01,105,3.3,-0.4,8.5
2020-12-02,105,4.7,1.7,9.3
2020-12-03,105,5,1.7,9.4
2020-12-04,105,3.6,-0.2,9.8
2020-12-05,105,5.2,1.8,10.1
2020-12-06,105,6.2,-0.6,11.2
2020-12-07,105,6,1.9,9.9
2020-12-08,105,2.4,-0.4,7
2020-12-09,105,5.5,0.5,11.2
2020-12-10,105,8,5.5,12
2020-12-11,105,7.5,4.9,12
2020-12-12,105,5.9,2.4,9.8
2020-12-13,105,0.9,-1.7,4.2
2020-12-14,105,-3.8,-7.1,0.3
2020-12-15,105,-5.1,-8.6,0
2020-12-16,105,-4.1,-7.7,1
2020-12-17,105,-0.9,-6,5.3
2020-12-18,105,2.2,-1.3,6.7
2020-12-19,105,-0.5,-3.9,4.9
2020-12-20,105,0.4,-3.4,6.6
2020-12-21,105,2.8,-1.2,8
2020-12-22,105,4.8,1.6,8
2020-12-23,105,7.9,4.8,10.3
2020-12-24,105,6.5,1.3,9.5
2020-12-25,105,1.6,-1.7,5.1
2020-12-26,105,5.4,0.8,9.9
2020-12-27,105,8.4,3.9,12.5
2020-12-28,105,8.7,4.5,14.3
2020-12-29,105,5.4,2.7,11
2020-12-30,105,-5.3,-9.8,2.7
2020-12-31,105,-5.3,-10.3,1.2
2021-01-01,105,-2,-7.5,4
2021-01-02,105,-1.6,-7.2,3.5
2021-01-03,105,-1.4,-4.8,2.6
2021-01-04,105,1.1,-3.4,6.5
2021-01-05,105,-1.1,-5.2,2.6
2021-01-06,105,-4.2,-7.2,0.4
2021-01-07,105,-10.1,-13,-4.9
2021-01-08,105,-10.9,-15.1,-6.3
2021-01-09,105,-8.4,-12.9,-3.2
2021-01-10,105,-4.3,-9.3,1.6
2021-01-11,105,-2.8,-6.7,0.8
2021-01-12,105,0.3,-3.6,4.1
2021-01-13,105,6.3,1.1,9.9
2021-01-14,105,4.5,0,10.2
2021-01-15,105,6.6,-0.8,15.4
2021-01-16,105,1.6,-3.4,7.3
2021-01-17,105,-2.4,-6.6,2
2021-01-18,105,-1,-5.3,3.4
2021-01-19,105,-3.9,-8.1,1.5
2021-01-20,105,5.1,-5.5,12.3
2021-01-21,105,9.7,6.1,12.6
2021-01-22,105,8,5.7,10.8
2021-01-23,105,3.6,3,5.9
2021-01-24,105,5.3,3,9.7
2021-01-25,105,6,1.2,13.2
2021-01-26,105,6.2,3.7,10.9
2021-01-27,105,4.7,0.9,9.7
2021-01-28,105,0.6,-6.3,9.7
2021-01-29,105,-4.9,-9.2,0.2
2021-01-30,105,1.6,-5.1,7.9
2021-01-31,105,5,-0.1,12.5
2021-02-01,105,8.5,1.4,13.5
2021-02-02,105,-0.8,-3.8,6.5
2021-02-03,105,-0.8,-6.5,5.6
2021-02-04,105,1.7,-1.4,5.7
2021-02-05,105,5.4,0.6,8.9
2021-02-06,105,9.3,5.4,12.5
2021-02-07,105,6,1.2,10.6
2021-02-08,105,0.4,-1.8,3.7
2021-02-09,105,2.9,-2.9,9.5
2021-02-10,105,6.3,2.5,10.6
2021-02-11,105,8.8,3.4,15.4
2021-02-12,105,10.8,5.8,16.8
2021-02-13,105,8.4,3.4,15
2021-02-14,105,9.3,2.8,16.8
2021-02-15,105,5.3,-1.5,10.5
2021-02-16,105,-1.9,-4.6,2.4
2021-02-17,105,-5.8,-8.6,-2.2
2021-02-18,105,-3,-8.9,3.3
2021-02-19,105,6.2,-1.5,11.2
2021-02-20,105,13.6,8.8,18.9
2021-02-21,105,11.3,4,20.7
2021-02-22,105,6,4,11.8
2021-02-23,105,3.3,-0.8,7.9
2021-02-24,105,2.6,-1.3,8.4
2021-02-25,105,4.6,-0.6,8.9
2021-02-26,105,6.5,1.3,12.4
2021-02-27,105,4.7,1,7.4
2021-02-28,105,8.4,-1.3,16.3
2021-03-01,105,4.3,0.6,13
2021-03-02,105,0.3,-2.4,3
2021-03-03,105,4.2,-3.4,10.5
2021-03-04,105,8.4,4.5,12.5
2021-03-05,105,11.7,4,19.9
2021-03-06,105,2.4,0.6,9.6
2021-03-07,105,4,0.5,9.4
2021-03-08,105,4.8,0,9.7
2021-03-09,105,10.2,1.1,17.2
2021-03-10,105,8.3,3.7,12.8
2021-03-11,105,13.5,2.8,21.1
2021-03-12,105,8.3,6.6,10.7
2021-03-13,105,7.6,3.7,11.9
2021-03-14,105,10.5,4.3,16.3
2021-03-15,105,13.6,6.8,18.6
2021-03-16,105,12.1,5.4,18.3
2021-03-17,105,8.9,4,13.8
2021-03-18,105,8.8,5.4,12.5
2021-03-19,105,9.8,7.5,13
2021-03-20,105,9.1,7.7,11.2
2021-03-21,105,8.7,5.6,12.4
2021-03-22,105,8.5,3.7,13.3
2021-03-23,105,13.1,7,18.4
2021-03-24,105,15,10.5,20.6
2021-03-25,105,16,10.6,20.1
2021-03-26,105,14.5,10.7,19.9
2021-03-27,105,10.8,8.4,13.4
2021-03-28,105,13.7,9.7,16.7
2021-03-29,105,14.9,11.7,19.3
2021-03-30,105,13,7.7,19.4
2021-03-31,105,13.2,6.2,19.6

