기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 동해
기간 : 20200120~20210331

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2020-09-30,106,16.6,12.4,20.5
2020-10-01,106,16.2,14.3,18.3
2020-10-02,106,19.1,14.3,22.8
2020-10-03,106,17.3,15.5,20.8
2020-10-04,106,18.1,15.1,23.5
2020-10-05,106,14.9,10.6,19.7
2020-10-06,106,12.3,8.2,16.2
2020-10-07,106,13.3,8.7,16.6
2020-10-08,106,14.5,10.7,18.2
2020-10-09,106,16.6,12.9,18.4
2020-10-10,106,15,13.6,17.8
2020-10-11,106,14.3,10.1,17.6
2020-10-12,106,15.3,12.5,20.8
2020-10-13,106,13.5,10.6,17.2
2020-10-14,106,13.5,9.3,18.4
2020-10-15,106,11.8,8.6,15.3
2020-10-16,106,12.4,7.4,16.5
2020-10-17,106,12.2,8,15.7
2020-10-18,106,13.1,7.3,19.5
2020-10-19,106,13.4,9.7,19
2020-10-20,106,13.7,8.7,19.4
2020-10-21,106,13.4,8.5,17.2
2020-10-22,106,15,10.9,19.2
2020-10-23,106,10.7,8.2,14.6
2020-10-24,106,10.7,6.9,16
2020-10-25,106,14.4,8.7,20.6
2020-10-26,106,13,7.9,18.7
2020-10-27,106,13.7,8.7,18.9
2020-10-28,106,13.9,8.5,19.6
2020-10-29,106,10.1,5.9,14.4
2020-10-30,106,11,6.4,14.9
2020-10-31,106,11.8,5.7,16.6
2020-11-01,106,14.8,11.9,18.3
2020-11-02,106,11.6,6.7,14.9
2020-11-03,106,8,4.9,10.6
2020-11-04,106,7,1.8,11.4
2020-11-05,106,11.4,5.2,15.4
2020-11-06,106,14.5,10.9,20.9
2020-11-07,106,16.1,12.6,21.6
2020-11-08,106,10.3,7,15.8
2020-11-09,106,8.1,2.4,12.8
2020-11-10,106,7.4,3,11.5
2020-11-11,106,9.2,3.1,15.1
2020-11-12,106,12.7,5.8,17.3
2020-11-13,106,13.2,7.9,18.2
2020-11-14,106,10.9,6.8,16.1
2020-11-15,106,12.7,6.5,18.5
2020-11-16,106,14.2,9.5,17.5
2020-11-17,106,14.9,11.2,19.1
2020-11-18,106,18.1,14.5,21
2020-11-19,106,18.2,13.3,23.2
2020-11-20,106,9.4,5.1,14.2
2020-11-21,106,8,3.7,10.7
2020-11-22,106,9.5,7.1,13
2020-11-23,106,6.2,2.6,10.6
2020-11-24,106,5.6,1.7,9.5
2020-11-25,106,7.2,2.4,12.5
2020-11-26,106,6.8,3.4,10.4
2020-11-27,106,7.4,4.4,11.6
2020-11-28,106,3.7,1.7,7.6
2020-11-29,106,3.1,-1.3,6.9
2020-11-30,106,3.5,-1.2,8.1
2020-12-01,106,2.9,-1.6,6.7
2020-12-02,106,4,1,7.4
2020-12-03,106,4.9,1,8.4
2020-12-04,106,3.6,-1.3,9.2
2020-12-05,106,4.9,1.4,9.9
2020-12-06,106,5.9,0.9,10.6
2020-12-07,106,5.4,1.5,10.3
2020-12-08,106,1.8,-1.1,5.5
2020-12-09,106,4.3,-1.3,9.8
2020-12-10,106,7.6,4.2,11.4
2020-12-11,106,7.1,4,11.8
2020-12-12,106,6.1,2.8,8.9
2020-12-13,106,2,-1,6.3
2020-12-14,106,-3.4,-6.5,-0.4
2020-12-15,106,-4.5,-7.5,-0.6
2020-12-16,106,-3.6,-5.9,0.5
2020-12-17,106,-0.6,-6.8,4.7
2020-12-18,106,2,-0.9,7.3
2020-12-19,106,-0.3,-3.6,4.2
2020-12-20,106,0,-4.8,3.9
2020-12-21,106,2.5,-1.4,7.2
2020-12-22,106,4.3,0.8,7.1
2020-12-23,106,6.6,1.1,10.4
2020-12-24,106,6.4,0.2,9.6
2020-12-25,106,1.7,-1,4.7
2020-12-26,106,4.2,-0.8,8.7
2020-12-27,106,6.4,1.5,9.9
2020-12-28,106,7.2,3.3,12.8
2020-12-29,106,4.4,1.3,9.5
2020-12-30,106,-4.6,-8.3,3
2020-12-31,106,-4.3,-9.2,0.4
2021-01-01,106,-1.1,-5.4,3.7
2021-01-02,106,-0.7,-3.3,2.8
2021-01-03,106,-1,-3.8,3.2
2021-01-04,106,0.8,-3.2,5.5
2021-01-05,106,-0.2,-4.5,3.4
2021-01-06,106,-4.2,-7.8,0
2021-01-07,106,-9.4,-11.7,-3.2
2021-01-08,106,-9.6,-12.6,-5.4
2021-01-09,106,-7.8,-12.2,-2.9
2021-01-10,106,-4.1,-9.9,1.2
2021-01-11,106,-2.6,-7.4,1.1
2021-01-12,106,0.3,-4.1,4
2021-01-13,106,5.7,-1.1,9.6
2021-01-14,106,4.2,0.3,8
2021-01-15,106,8.4,-0.5,15.2
2021-01-16,106,2.1,-2.8,8
2021-01-17,106,-2.3,-5.6,1.7
2021-01-18,106,-1.2,-4.9,3.9
2021-01-19,106,-3.7,-8.5,0.2
2021-01-20,106,2.5,-5.3,8
2021-01-21,106,7.3,1.6,11.3
2021-01-22,106,7.7,5.7,9.9
2021-01-23,106,4.5,3.2,7
2021-01-24,106,4.8,1.6,7.3
2021-01-25,106,5.1,0.9,10.4
2021-01-26,106,6.6,2.5,9.5
2021-01-27,106,4.3,0.3,7
2021-01-28,106,0.6,-5.7,9.8
2021-01-29,106,-4.4,-7.6,-0.6
2021-01-30,106,1.8,-5.7,7.2
2021-01-31,106,4.1,-1.5,10.8
2021-02-01,106,9.1,1.4,14.3
2021-02-02,106,-0.2,-3.2,6.7
2021-02-03,106,-0.8,-5.1,2.9
2021-02-04,106,2.5,-0.8,6.7
2021-02-05,106,5.2,-1.2,10.4
2021-02-06,106,8,1.8,12.7
2021-02-07,106,6,2.3,9.4
2021-02-08,106,0.4,-1.3,3.1
2021-02-09,106,1.8,-2.3,5
2021-02-10,106,6.4,2,10.2
2021-02-11,106,6.6,1.6,11
2021-02-12,106,7.4,3.5,13.3
2021-02-13,106,6.4,2.8,11.1
2021-02-14,106,9.5,3.2,15.3
2021-02-15,106,4.9,-1.2,11.7
2021-02-16,106,-1.5,-4.3,2.2
2021-02-17,106,-5.5,-7.8,-2.3
2021-02-18,106,-3.2,-8.3,2.4
2021-02-19,106,6.5,-2.5,13.5
2021-02-20,106,12.4,6.3,18.6
2021-02-21,106,10.6,3.8,21.7
2021-02-22,106,6.2,3.6,9.3
2021-02-23,106,3.1,-0.3,5.4
2021-02-24,106,2.3,-1.5,6.1
2021-02-25,106,4.7,-0.8,8.6
2021-02-26,106,6.8,2.6,10.4
2021-02-27,106,5.3,1.8,7.3
2021-02-28,106,7.4,-1.4,13.1
2021-03-01,106,3.6,0.1,11.4
2021-03-02,106,-0.1,-1.7,1.2
2021-03-03,106,2.7,-3.9,7.5
2021-03-04,106,6.7,0.6,10.2
2021-03-05,106,8.5,2,14
2021-03-06,106,2.4,0.1,9.6
2021-03-07,106,3,0,7.1
2021-03-08,106,4.8,0,8.8
2021-03-09,106,8.1,1,12.8
2021-03-10,106,7.5,2.3,10.6
2021-03-11,106,9.4,1.9,16.2
2021-03-12,106,8.3,7,10.6
2021-03-13,106,7,4.7,9.3
2021-03-14,106,8.6,3.8,12.6
2021-03-15,106,11.4,5.9,15.8
2021-03-16,106,10.2,4.7,17.5
2021-03-17,106,7.8,2.7,10.9
2021-03-18,106,8.2,4.7,10.9
2021-03-19,106,8.9,6.4,11.6
2021-03-20,106,8.6,6.8,10.1
2021-03-21,106,8.3,5.3,12.1
2021-03-22,106,7.8,3.9,12.7
2021-03-23,106,12.3,5.9,19
2021-03-24,106,13.3,6.5,19.2
2021-03-25,106,14,8.6,17.5
2021-03-26,106,13,9.2,16.4
2021-03-27,106,10.7,8.6,13.7
2021-03-28,106,13.4,9.5,18.1
2021-03-29,106,14.4,11.3,18.4
2021-03-30,106,11.6,6.8,16.2
2021-03-31,106,11.2,5.5,15.3

